GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
"RUA ANTONIO JOSE BENTES, 564,SAO PAULO, SAO PAULO - BRASIL","184230047562000251","184","230","047562","00","0251",CL,CRE,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","112",RUA ANTONIO JOSE BENTES,"564","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6653547","-46,7898597"
"RUA ACELGA, 27,SAO PAULO, SAO PAULO - BRASIL","180088714445000041","180","088","714445","00","0041",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","182",RUA ACELGA,"27","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6934911","-46,7813018"
"RUA DA TERRA PORTUCALENSE, 136,SAO PAULO, SAO PAULO - BRASIL","184230763586000241","184","230","763586","00","0241",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","145","145",RUA DA TERRA PORTUCALENSE,"136","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6652796","-46,7912037"
"RUA ACELGA, 26,SAO PAULO, SAO PAULO - BRASIL","180088714445000037","180","088","714445","00","0037",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","76","128",RUA ACELGA,"26","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933906","-46,7817027"
"RUA ALBERTO BORGES SOVERAL, 731,SAO PAULO, SAO PAULO - BRASIL","180088356638000006","180","088","356638","00","0006",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","266",RUA ALBERTO BORGES SOVERAL,"731","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,693856","-46,7814011"
"RUA ACELGA, 29,SAO PAULO, SAO PAULO - BRASIL","180088714445000042","180","088","714445","00","0042",MB,JDA,"1",S,S,ZEUPA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","49","182",RUA ACELGA,"29","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6935494","-46,7813468"
"RUA BARAO NICOLINO BARRA, 257,SAO PAULO, SAO PAULO - BRASIL","166023605026000041","166","023","605026","00","0041",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","77",RUA BARAO NICOLINO BARRA,"257","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6531527","-46,7560385"
"AVENIDA ADELINA ABRANCHES, 366,SAO PAULO, SAO PAULO - BRASIL","174057606952000029","174","057","606952","00","0029",SO,GRA,"1",S,S,ZEIS-4,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3018",AVENIDA ADELINA ABRANCHES,"366","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7744785","-46,6840897"
"RUA CARMEM ESCABIA MOTTA COELHO, 135,SAO PAULO, SAO PAULO - BRASIL","165193761958000036","165","193","761958","00","0036",MB,JDS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","107",RUA CARMEM ESCABIA MOTTA COELHO,"135","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6753191","-46,7523434"
"RUA CARMEM ESCABIA MOTTA COELHO, 143,SAO PAULO, SAO PAULO - BRASIL","165193761958000038","165","193","761958","00","0038",MB,JDS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","114",RUA CARMEM ESCABIA MOTTA COELHO,"143","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6753139","-46,7523434"
"RUA BARAO NICOLINO BARRA, 253,SAO PAULO, SAO PAULO - BRASIL","166023605026000042","166","023","605026","00","0042",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","77",RUA BARAO NICOLINO BARRA,"253","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6531381","-46,7560637"
"RUA BARAO NICOLINO BARRA, 267,SAO PAULO, SAO PAULO - BRASIL","166023605026000038","166","023","605026","00","0038",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","119","77",RUA BARAO NICOLINO BARRA,"267","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6531396","-46,7558689"
"RUA DA TERRA PORTUCALENSE, 41,SAO PAULO, SAO PAULO - BRASIL","184230763586000192","184","230","763586","00","0192",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","79",RUA DA TERRA PORTUCALENSE,"41","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6647126","-46,794469"
"RUA DA TERRA PORTUCALENSE, 1800,SAO PAULO, SAO PAULO - BRASIL","184230763586000238","184","230","763586","00","0238",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","98","49",RUA DA TERRA PORTUCALENSE,"1800","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6653181","-46,7913395"
"RUA AFONSO RUI, 191,SAO PAULO, SAO PAULO - BRASIL","165010638889000021","165","010","638889","00","0021",MB,JDA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","270",RUA AFONSO RUI,"191","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6908858","-46,767155"
"RUA SERGIO PORTO, 39,SAO PAULO, SAO PAULO - BRASIL","168120209554000041","168","120","209554","00","0041",CL,CLM,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","125",RUA SERGIO PORTO,"39","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6326851","-46,7601096"
"RUA BARAO NICOLINO BARRA, 261,SAO PAULO, SAO PAULO - BRASIL","166023605026000040","166","023","605026","00","0040",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","119","77",RUA BARAO NICOLINO BARRA,"261","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6532","-46,7560229"
"RUA DA TERRA PORTUCALENSE, 612,SAO PAULO, SAO PAULO - BRASIL","184230763586000185","184","230","763586","00","0185",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","73",RUA DA TERRA PORTUCALENSE,"612","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649682","-46,794048"
"RUA JOSE STRANO, 7,SAO PAULO, SAO PAULO - BRASIL","164157622559000019","164","157","622559","00","0019",MB,JDA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","480","150",RUA JOSE STRANO,"7","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6976865","-46,7614333"
"RUA LUZIA PINHATTA ANDREATTI, 2,SAO PAULO, SAO PAULO - BRASIL","184071630268000037","184","071","630268","00","0037",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","129",RUA LUZIA PINHATTA ANDREATTI,"2","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6590499","-46,7816082"
"TRAVESSA DOS BOCHIMANOS, 22,SAO PAULO, SAO PAULO - BRASIL","184286461113000011","184","286","461113","00","0011",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","166","104",TRAVESSA DOS BOCHIMANOS,"22","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6657061","-46,793475"
"RUA ANTONIO JOSE BENTES, 196,SAO PAULO, SAO PAULO - BRASIL","184013047562000075","184","013","047562","00","0075",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","125",RUA ANTONIO JOSE BENTES,"196","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6641966","-46,7931334"
"RUA JONATAS SERRANO, 252,SAO PAULO, SAO PAULO - BRASIL","175143750166000028","175","143","750166","00","0028",SO,GRA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","172",RUA JONATAS SERRANO,"252","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,742984","-46,6816728"
"RUA ANTONIO JOSE BENTES, 213,SAO PAULO, SAO PAULO - BRASIL","184013047562000079","184","013","047562","00","0079",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","287","125",RUA ANTONIO JOSE BENTES,"213","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6643666","-46,79298"
"RUA DOUTOR SERGIO JABUR MALUF, 86,SAO PAULO, SAO PAULO - BRASIL","166046669717000096","166","046","669717","00","0096",CL,CRE,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","881","885",RUA DOUTOR SERGIO JABUR MALUF,"86","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6607838","-46,763701"
"RUA GASPAR DOS REIS, 27,SAO PAULO, SAO PAULO - BRASIL","166100078018000028","166","100","078018","00","0028",CL,CRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","534","500",RUA GASPAR DOS REIS,"27","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6691814","-46,7651479"
"RUA ALBERTO BORGES SOVERAL, 215,SAO PAULO, SAO PAULO - BRASIL","180088356638000013","180","088","356638","00","0013",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","100",RUA ALBERTO BORGES SOVERAL,"215","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6933144","-46,782246"
"RUA DA TERRA PORTUCALENSE, 24,SAO PAULO, SAO PAULO - BRASIL","184230763586000199","184","230","763586","00","0199",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","100",RUA DA TERRA PORTUCALENSE,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6650362","-46,7936509"
"RUA DA TERRA PORTUCALENSE, 54,SAO PAULO, SAO PAULO - BRASIL","184230763586000227","184","230","763586","00","0227",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","176",RUA DA TERRA PORTUCALENSE,"54","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6650325","-46,7929556"
"RUA DA TERRA PORTUCALENSE, 614,SAO PAULO, SAO PAULO - BRASIL","184230763586000220","184","230","763586","00","0220",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","172","86",RUA DA TERRA PORTUCALENSE,"614","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6651559","-46,7924074"
"RUA ALBERTO BORGES SOVERAL, 15,SAO PAULO, SAO PAULO - BRASIL","180088356638000015","180","088","356638","00","0015",MB,JDA,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","323",RUA ALBERTO BORGES SOVERAL,"15","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6938028","-46,7819631"
"RUA DA TERRA PORTUCALENSE, 612,SAO PAULO, SAO PAULO - BRASIL","184230763586000186","184","230","763586","00","0186",CL,CRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","64","64",RUA DA TERRA PORTUCALENSE,"612","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6649682","-46,794048"
"RUA AFONSO RUI, 205,SAO PAULO, SAO PAULO - BRASIL","165010638889000022","165","010","638889","00","0022",MB,JDA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","380","270",RUA AFONSO RUI,"205","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6910193","-46,7672479"
"RUA ANTONIO JOSE BENTES, 197,SAO PAULO, SAO PAULO - BRASIL","184013047562000073","184","013","047562","00","0073",CL,CRE,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","251","126",RUA ANTONIO JOSE BENTES,"197","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6640842","-46,793216"
"RUA GIUSEPPE TARTINI, 826,SAO PAULO, SAO PAULO - BRASIL","176044640590000039","176","044","640590","00","0039",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","229","150",RUA GIUSEPPE TARTINI,"826","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7534174","-46,703709"
"VIA DE PEDESTRE NOVO ALEGRE, 48,SAO PAULO, SAO PAULO - BRASIL","161082337684000045","161","082","337684","00","0045",AD,PDR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","154",VIA DE PEDESTRE NOVO ALEGRE,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5557714","-46,6395571"
"AVENIDA JOAO PAULO DA SILVA, 130,SAO PAULO, SAO PAULO - BRASIL","162043215341020000","162","043","215341","02","0000",SO,CDU,"1",S,S,ZDE-2,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3526",AVENIDA JOAO PAULO DA SILVA,"130","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6939232","-46,6975317"
"RUA ASCENCIONAL, 237,SAO PAULO, SAO PAULO - BRASIL","170191023930070000","170","191","023930","07","0000",CL,VAN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1600",RUA ASCENCIONAL,"237","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6239543","-46,7321727"
"RUA CARLOS LEITE DOS SANTOS, 300,SAO PAULO, SAO PAULO - BRASIL","168202783994020000","168","202","783994","02","0000",CL,CLM,"3",S,S,ZEIS-5,"0",,L,"16402","2016",S,ZEIS-1,"0",,L,"16402","2016",QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","3262",RUA CARLOS LEITE DOS SANTOS,"300","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6435358","-46,7496368"
"RUA DEZESSETE DE JANEIRO, 160,SAO PAULO, SAO PAULO - BRASIL","170130533874020000","170","130","533874","02","0000",CL,VAN,"3",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4812",RUA DEZESSETE DE JANEIRO,"160","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6192155","-46,7215128"
"AVENIDA GIOVANNI GRONCHI, 5819,SAO PAULO, SAO PAULO - BRASIL","170201080004010000","170","201","080004","01","0000",CL,VAN,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","22973",AVENIDA GIOVANNI GRONCHI,"5819","2","0","0",,U,,,LOTE CANCELADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6311601","-46,735912"
"RUA BERNARDO CORREIA LEITAO, 947,SAO PAULO, SAO PAULO - BRASIL","169145222550010000","169","145","222550","01","0000",CL,CLM,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA BERNARDO CORREIA LEITAO,"947","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","1","-23,6335627","-46,7572235"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 509,SAO PAULO, SAO PAULO - BRASIL","187257065633000007","187","257","065633","00","0007",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","141",AVENIDA DOMINGOS ANTONIO DI SANDRO,"509","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4099828","-46,747325"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 483,SAO PAULO, SAO PAULO - BRASIL","187257065633000012","187","257","065633","00","0012",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","121",AVENIDA DOMINGOS ANTONIO DI SANDRO,"483","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4099088","-46,7475086"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 499,SAO PAULO, SAO PAULO - BRASIL","187257065633000010","187","257","065633","00","0010",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","124",AVENIDA DOMINGOS ANTONIO DI SANDRO,"499","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,409948","-46,7473924"
"RUA GUILHERME CORREIA DE MELO, 301,SAO PAULO, SAO PAULO - BRASIL","187196721808000044","187","196","721808","00","0044",PR,PRS,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","121",RUA GUILHERME CORREIA DE MELO,"301","1","0","0",,U,,,LOTE SEM GEOMETRIA,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,3992188","-46,7541435"
"RUA QUATRO (JAG), 8556,SAO PAULO, SAO PAULO - BRASIL","186089533653000003","186","089","533653","00","0003",BT,RTA,"2",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3435",RUA QUATRO (JAG),"8556","2","0","0",,U,,,LOTE COM O ENDERECO DO PAI,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6112148","-46,5080623"
