GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
,"252043530859000001","252","043","530859","00","0001",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,ZEIS-2,"0",,L,"16402","2016",QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","6839",AVENIDA JACU PESSEGO ,"155","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"252044512745000001","252","044","512745","00","0001",SM,SRA,"3",S,S,ZPDS,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","25666",RUA WALMOR CHAGAS,"102","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"252044530859000002","252","044","530859","00","0002",SM,SRA,"1",S,S,ZPDS,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","5352",AVENIDA JACU PESSEGO,"102","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"306138088986000024","306","138","088986","00","0024",CV,CVE,"3",S,S,ZC,"0",,R,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","502","202",RUA IAPO,"615","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"232020292990000048","232","020","292990","00","0048",IQ,PQC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","125",RUA JARDEL FILHO,"471","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"232020292990000049","232","020","292990","00","0049",IQ,PQC,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","238","158",RUA JARDEL FILHO,"471","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"235111476129000001","235","111","476129","00","0001",CT,CTI,"2",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","544","1500",ESTRADA DO BARRO BRANCO,"63","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"235111476129000002","235","111","476129","00","0002",CT,CTI,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2336",ESTRADA DO BARRO BRANCO,"63","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"237159265659000001","237","159","265659","00","0001",CT,CTI,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","3720","7773",AVENIDA SOUZA RAMOS,"500","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"240033362859000003","240","033","362859","00","0003",IQ,PQC,"1",S,S,ZPI-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","4300","7740",AVENIDA ADRIANO BERTOZZI,"1195","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"229076370142000100","229","076","370142","00","0100",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","28","125",RUA DESEMBARGADOR SAMUEL FRANCISCO MOURAO,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"229076370142000101","229","076","370142","00","0101",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","187","125",RUA DESEMBARGADOR SAMUEL FRANCISCO MOURAO,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000025","244","017","270318","00","0025",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","138",RUA ILHA DE MARACA,"50","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000005","244","017","270318","00","0005",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","138",RUA ILHA DE MARACA,"188","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"230160036684000002","230","160","036684","00","0002",IQ,JBO,"1",S,S,ZMIS,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","130",RUA PROFESSOR BRITO MACHADO,"1556","0","0","0",,U,,,LOTE NAO ENCONTRADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"248261178241000003","248","261","178241","00","0003",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,ZC-ZEIS,"10",,L,"16402","2016",QA,"4",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","15675","26275",AVENIDA SAPOPEMBA,"23321","0","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"248261178241000009","248","261","178241","00","0009",SM,SRA,"1",S,P,ZEIS-1,"0",,L,"16402","2016",S,ZEPAM,"0",,L,"16402","2016",ZPDS,"0",,L,"16050","2014",QA,"0",,L,"16402","2016",QA,"0",,L,"16402","2016",MA,"0",,L,"16050","2014","91900","120249",AVENIDA SAPOPEMBA,"49","0","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"248261178241000012","248","261","178241","00","0012",SM,SRA,"1",S,S,"99","0",,L,"16402","2016",S,QA,"0",,L,"16402","2016",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","47000","200000",AVENIDA SAPOPEMBA,"33","0","0","0",,U,,,LOTE NAO ENCONTRADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"270012251968000001","270","012","251968","00","0001",SO,GRA,"2",S,S,ZEPAM,"0",,L,"16402","2016",S,QA,"11",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","523","1276",RUA UM (SANTA LUCIA DO BORORE),"0","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"259041383120000041","259","041","383120","00","0041",SO,GRA,"3",S,S,ZC-ZEIS,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","331","111",RUA RUBENS DE OLIVEIRA,"251","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"306138088986000023","306","138","088986","00","0023",CV,CVE,"3",S,S,ZC,"0",,R,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","502","202",RUA IAPO,"611","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000014","244","017","270318","00","0014",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","134",RUA ILHA DE MARACA,"136","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000001","244","017","270318","00","0001",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","400","333",RUA ILHA DE MARACA,"208","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"259041383120000039","259","041","383120","00","0039",SO,GRA,"1",S,S,ZC-ZEIS,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","65","33",RUA RUBENS DE OLIVEIRA,"123","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"259013251542000057","259","013","251542","00","0057",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","218","125",RUA DEMAS ZITTO,"33","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"299063068977000488","299","063","068977","00","0488",PI,JAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","271",AVENIDA BRIGADEIRO FARIA LIMA,"639","0","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"309016095192000378","309","016","095192","00","0378",VM,SAU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","125",RUA ITAOCA,"26","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"308085712833000110","308","085","712833","00","0110",FO,BRL,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","283","122",RUA APARECIDA DO TABOADO,"876","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"308085712833000111","308","085","712833","00","0111",FO,BRL,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","155","124",RUA APARECIDA DO TABOADO,"810","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"308085712833000112","308","085","712833","00","0112",FO,BRL,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","309","160",RUA APARECIDA DO TABOADO,"808","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033511129000024","253","033","511129","00","0024",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","260","130",RUA CIDADE MARAVILHOSA,"134","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033511129000032","253","033","511129","00","0032",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","256","128",RUA CIDADE MARAVILHOSA,"118","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"308091785725000057","308","091","785725","00","0057",FO,BRL,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","236","152",RUA URU,"158","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"308091785725000058","308","091","785725","00","0058",FO,BRL,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","144",RUA URU,"154","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"260037521469000015","260","037","521469","00","0015",GU,GRA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","11500","7822",RUA TEREZINHA TENORIO,"269","1","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000002","253","034","517801","00","0002",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","202","101",RUA A (JARDIM ELISABETH),"42","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253031517801000003","253","031","517801","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","309","103",RUA A (JARDIM ELISABETH),"90","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000004","253","034","517801","00","0004",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","98","108",RUA A (JARDIM ELISABETH),"38","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033511129000025","253","033","511129","00","0025",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","393","131",RUA CIDADE MARAVILHOSA,"132","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033517810000012","253","033","517810","00","0012",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","254","127",RUA B (JARDIM ELISABETH),"58","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033517810000002","253","033","517810","00","0002",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","206","103",RUA B (JARDIM ELISABETH),"78","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253031517801000007","253","031","517801","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","104",RUA A (JARDIM ELISABETH),"82","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034371181000013","253","034","371181","00","0013",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","134","67",RUA GAROTA DE IPANEMA,"23","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253030517801000003","253","030","517801","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","212","106",RUA A (JARDIM ELISABETH),"37","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253031517801000006","253","031","517801","00","0006",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","306","102",RUA A (JARDIM ELISABETH),"84","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034371181000012","253","034","371181","00","0012",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","175","175",RUA GAROTA DE IPANEMA,"21","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253033371181000021","253","033","371181","00","0021",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","150","75",RUA GAROTA DE IPANEMA,"28","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000007","253","034","517801","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","50","104",RUA A (JARDIM ELISABETH),"32","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"307028728926000056","307","028","728926","00","0056",FO,FRE,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","83",RUA JOSE DA SILVA CALDEIRA,"46","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"307028728926000054","307","028","728926","00","0054",FO,FRE,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","104",RUA JOSE DA SILVA CALDEIRA,"54","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000008","253","034","517801","00","0008",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","174","108",RUA A (JARDIM ELISABETH),"30","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000006","253","034","517801","00","0006",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","270","101",RUA A (JARDIM ELISABETH),"34","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253031517801000010","253","031","517801","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","100",RUA A (JARDIM ELISABETH),"76","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"253034517801000001","253","034","517801","00","0001",SM,SRA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","267","107",RUA A (JARDIM ELISABETH),"44","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"247010468878000133","247","010","468878","00","0133",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","78","125",RUA JONAS BARBOSA FILHO,"295","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000012","244","017","270318","00","0012",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","174",RUA ILHA DE MARACA,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000017","244","017","270318","00","0017",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","138",RUA ILHA DE MARACA,"96","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"244017270318000018","244","017","270318","00","0018",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","470","275",RUA ILHA DE MARACA,"90","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0",,
