GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__X_
"RUA CLAUDINO PINTO , 55,
SAO PAULO, SAO PAULO - BRASIL","003011050415000895","003","011","050415","00","0895",MO,BRS,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","410","354",RUA CLAUDINO PINTO ,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5483963","-46,624112"
"RUA PALMORINO MONACO, 500,
SAO PAULO, SAO PAULO - BRASIL","003060412805001930","003","060","412805","00","1930",MO,BRS,"3",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","9786","8836",RUA PALMORINO MONACO,"500","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5520556","-46,6125196"
"RUA RIO BONITO, 1239,
SAO PAULO, SAO PAULO - BRASIL","017058171123000108","017","058","171123","00","0108",MO,PRI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","100",RUA RIO BONITO,"1239","2","0","0",,U,,,LOTE COM O ENDERECO DO PAI,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,528853","-46,6149566"
"RUA GODOI PRETO, 207,
SAO PAULO, SAO PAULO - BRASIL","017047080489000076","017","047","080489","00","0076",MO,PRI,"1",S,S,ZEMP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","84",RUA GODOI PRETO,"207","1","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5286057","-46,6102619"
"LARGO DA CONCORDIA, 86,
SAO PAULO, SAO PAULO - BRASIL","025029052299000145","025","029","052299","00","0145",MO,BRS,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","748","443",LARGO DA CONCORDIA,"86","2","0","0",,U,,,ZEPEC-BIR,LOTE COM O ENDERECO DO PAI,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,541334","-46,6165042"
"RUA SAO BERNARDO, 247,
SAO PAULO, SAO PAULO - BRASIL","030089032913000046","030","089","032913","00","0046",MO,TAT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","90",RUA SAO BERNARDO,"247","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5466756","-46,5784376"
"RUA JURUA, 48,
SAO PAULO, SAO PAULO - BRASIL","017037114081000046","017","037","114081","00","0046",MO,PRI,"1",S,S,ZDE-1,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","364",RUA JURUA,"48","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5284456","-46,6198702"
"RUA JULIO DE CASTILHOS, 978,
SAO PAULO, SAO PAULO - BRASIL","029022113280000153","029","022","113280","00","0153",MO,BEL,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","418","221",RUA JULIO DE CASTILHOS,"978","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5406273","-46,5915782"
"RUA SILVA TELES, 989,
SAO PAULO, SAO PAULO - BRASIL","017047181978000078","017","047","181978","00","0078",MO,PRI,"1",S,S,ZEMP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","90",RUA SILVA TELES,"989","1","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018,LOTE COM NUMERO APROXIMADO,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5293857","-46,6101068"
"RUA DOS PINHEIROS, 324,
SAO PAULO, SAO PAULO - BRASIL","015015162639000125","015","015","162639","00","0125",PI,PIN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","447","249",RUA DOS PINHEIROS,"324","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5648536","-46,6814325"
"RUA SAO BERNARDO, 249,
SAO PAULO, SAO PAULO - BRASIL","030089032913000047","030","089","032913","00","0047",MO,TAT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","94",RUA SAO BERNARDO,"249","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5467161","-46,5783527"
"AVENIDA ALCANTARA MACHADO, 2221,
SAO PAULO, SAO PAULO - BRASIL","027038005436000117","027","038","005436","00","0117",MO,MOO,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","380","240",AVENIDA ALCANTARA MACHADO,"2221","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5484454","-46,6039513"
"RUA VINTE E UM DE ABRIL, 1069,
SAO PAULO, SAO PAULO - BRASIL","026040197688000172","026","040","197688","00","0172",MO,BEL,"2",S,S,ZDE-1,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2640","787",RUA VINTE E UM DE ABRIL,"1069","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5417709","-46,6050657"
"RUA DOUTOR RIBEIRO DE ALMEIDA, 305,
SAO PAULO, SAO PAULO - BRASIL","020005170542000061","020","005","170542","00","0061",SE,SCE,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","332",RUA DOUTOR RIBEIRO DE ALMEIDA,"305","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","0","-23,5249218","-46,6545345"
"RUA TIERS, 63,
SAO PAULO, SAO PAULO - BRASIL","017085189057000077","017","085","189057","00","0077",MO,PRI,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","169",RUA TIERS,"63","2","0","0",,U,,,LOTE COM O ENDERECO DO PAI,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5346158","-46,6213387"
"RUA PELOTAS, 83,
SAO PAULO, SAO PAULO - BRASIL","037100160377000543","037","100","160377","00","0543",VM,VMN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","11472","6549",RUA PELOTAS,"83","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,5818368","-46,6436409"
"RUA CLIMACO BARBOSA, 700,
SAO PAULO, SAO PAULO - BRASIL","035089051012000683","035","089","051012","00","0683",SE,CMB,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","7254","2629",RUA CLIMACO BARBOSA,"700","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","0","-23,5666719","-46,614623"
"RUA FLORENCIO DE ABREU, 804,
SAO PAULO, SAO PAULO - BRASIL","001023072044120000","001","023","072044","12","0000",SE,SEE,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","992",RUA FLORENCIO DE ABREU,"804","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5368825","-46,6329165"
"RUA MINISTRO FERREIRA ALVES, 279,
SAO PAULO, SAO PAULO - BRASIL","022056070777130000","022","056","070777","13","0000",LA,PRD,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1251",RUA MINISTRO FERREIRA ALVES,"279","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5312925","-46,6831132"
"LARGO DO AROUCHE, 360,
SAO PAULO, SAO PAULO - BRASIL","007051023000150000","007","051","023000","15","0000",SE,REP,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","750",LARGO DO AROUCHE,"360","1","0","0",,U,,,ZEPEC-TICP,ZEPEC-BIR,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5411402","-46,6458205"
"RUA GUIMARAES PASSOS, 224,
SAO PAULO, SAO PAULO - BRASIL","038059085120190000","038","059","085120","19","0000",VM,VMN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2036",RUA GUIMARAES PASSOS,"224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5790069","-46,6338403"
"RUA BARATA RIBEIRO, 108,
SAO PAULO, SAO PAULO - BRASIL","010048028126390000","010","048","028126","39","0000",SE,BVI,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1741",RUA BARATA RIBEIRO,"108","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5558959","-46,6513704"
"RUA OSWALDO PRESCILIANO DE CARVALHO, 50,
SAO PAULO, SAO PAULO - BRASIL","012063151769020000","012","063","151769","02","0000",LA,PRD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","278",RUA OSWALDO PRESCILIANO DE CARVALHO,"50","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5416356","-46,6878639"
"RUA ARINAIA, 110,
SAO PAULO, SAO PAULO - BRASIL","031011021873020000","031","011","021873","02","0000",MO,MOO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","440",RUA ARINAIA,"110","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5516674","-46,5924829"
"ALAMEDA JOAQUIM EUGENIO DE LIMA, 259,
SAO PAULO, SAO PAULO - BRASIL","009050105481090000","009","050","105481","09","0000",SE,BVI,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","530",ALAMEDA JOAQUIM EUGENIO DE LIMA,"259","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5648432","-46,648913"
"RUA VENANCIO AIRES, 433,
SAO PAULO, SAO PAULO - BRASIL","022031195359090000","022","031","195359","09","0000",LA,PRD,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1028",RUA VENANCIO AIRES,"433","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5284096","-46,6819113"
"RUA ALVARO DE CARVALHO, 429,
SAO PAULO, SAO PAULO - BRASIL","006020008800100000","006","020","008800","10","0000",SE,REP,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","896",RUA ALVARO DE CARVALHO,"429","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,549668","-46,6445342"
"RUA FREI CANECA, 740,
SAO PAULO, SAO PAULO - BRASIL","010033041203220000","010","033","041203","22","0000",SE,CON,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1141",RUA FREI CANECA,"740","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5540325","-46,6544376"
"RUA PADRE ADELINO, 424,
SAO PAULO, SAO PAULO - BRASIL","029049001856040000","029","049","001856","04","0000",MO,BEL,"1",S,S,ZEIS-3,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2200",RUA PADRE ADELINO,"424","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5452399","-46,5897644"
"RUA MACHADO DE ASSIS, 150,
SAO PAULO, SAO PAULO - BRASIL","038072124524050000","038","072","124524","05","0000",VM,VMN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","594",RUA MACHADO DE ASSIS,"150","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5818807","-46,6361587"
"PRACA DA BANDEIRA, 61,
SAO PAULO, SAO PAULO - BRASIL","005007027952030000","005","007","027952","03","0000",SE,SEE,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","329",PRACA DA BANDEIRA,"61","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5492455","-46,6385704"
"RUA CAYOWAA, 200,
SAO PAULO, SAO PAULO - BRASIL","022037038768060000","022","037","038768","06","0000",LA,PRD,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2190",RUA CAYOWAA,"200","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5310971","-46,6784938"
"RUA BARATA RIBEIRO, 336,
SAO PAULO, SAO PAULO - BRASIL","010048028126400000","010","048","028126","40","0000",SE,BVI,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1077",RUA BARATA RIBEIRO,"336","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5563682","-46,6535529"
"AVENIDA REBOUCAS, 3136,
SAO PAULO, SAO PAULO - BRASIL","015133169196090000","015","133","169196","09","0000",PI,PIN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","765",AVENIDA REBOUCAS,"3136","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5701081","-46,6896138"
"AVENIDA CELSO GARCIA, 2224,
SAO PAULO, SAO PAULO - BRASIL","029002047368040000","029","002","047368","04","0000",MO,BEL,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","678",AVENIDA CELSO GARCIA,"2224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5371129","-46,5907355"
"RUA SUSANO, 149,
SAO PAULO, SAO PAULO - BRASIL","016081185400120000","016","081","185400","12","0000",PI,JDP,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","640",RUA SUSANO,"149","1","0","0",,U,,,ZEPEC-AUE,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5557714","-46,6395571"
"ALAMEDA JOAQUIM EUGENIO DE LIMA, 697,
SAO PAULO, SAO PAULO - BRASIL","009077105481220000","009","077","105481","22","0000",PI,JDP,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","878",ALAMEDA JOAQUIM EUGENIO DE LIMA,"697","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5677007","-46,6519549"
"RUA SAO CARLOS DO PINHAL, 87,
SAO PAULO, SAO PAULO - BRASIL","009064043478060000","009","064","043478","06","0000",SE,BVI,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1215",RUA SAO CARLOS DO PINHAL,"87","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5661477","-46,6492852"
"RUA MANUEL GUEDES, 340,
SAO PAULO, SAO PAULO - BRASIL","016076127108160000","016","076","127108","16","0000",PI,IBI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","430",RUA MANUEL GUEDES,"340","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5835344","-46,6792728"
"RUA DOUTOR SENG, 229,
SAO PAULO, SAO PAULO - BRASIL","009035179949060000","009","035","179949","06","0000",SE,BVI,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","350",RUA DOUTOR SENG,"229","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5618627","-46,650938"
"RUA AUREA, 59,
SAO PAULO, SAO PAULO - BRASIL","037067025674080000","037","067","025674","08","0000",VM,VMN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","848",RUA AUREA,"59","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5848074","-46,646202"
"RUA MARIA CAROLINA, 601,
SAO PAULO, SAO PAULO - BRASIL","015133131784070000","015","133","131784","07","0000",PI,PIN,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1606",RUA MARIA CAROLINA,"601","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5694479","-46,6884946"
"RUA DOUTOR NICOLAU DE SOUSA QUEIROS, 467,
SAO PAULO, SAO PAULO - BRASIL","038044145769360000","038","044","145769","36","0000",VM,VMN,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2302",RUA DOUTOR NICOLAU DE SOUSA QUEIROS,"467","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5790944","-46,6379713"
"RUA SILVA JARDIM, 452,
SAO PAULO, SAO PAULO - BRASIL","027073181846010000","027","073","181846","01","0000",MO,BEL,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","120",RUA SILVA JARDIM,"452","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5451726","-46,5924225"
"RUA FERNANDO DE ALBUQUERQUE, 28,
SAO PAULO, SAO PAULO - BRASIL","010032070262210000","010","032","070262","21","0000",SE,CON,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1110",RUA FERNANDO DE ALBUQUERQUE,"28","1","0","0",,U,,,ZEPEC-TICP,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,TERCEIRO QUADRIMESTRE,"2023","1","-23,5545703","-46,6569059"
"ALAMEDA CASA BRANCA, 939,
SAO PAULO, SAO PAULO - BRASIL","014049045268110000","014","049","045268","11","0000",PI,JDP,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","585",ALAMEDA CASA BRANCA,"939","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5682777","-46,6619953"
"RUA SILVA TELES, 951,
SAO PAULO, SAO PAULO - BRASIL","017047181978020000","017","047","181978","02","0000",MO,PRI,"1",S,S,ZEMP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4564",RUA SILVA TELES,"951","1","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,529665","-46,610244"
"RUA LEOPOLDO COUTO MAGALHAES JUNIOR, 146,
SAO PAULO, SAO PAULO - BRASIL","016120117897140000","016","120","117897","14","0000",PI,IBI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","912",RUA LEOPOLDO COUTO MAGALHAES JUNIOR,"146","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5864288","-46,6743656"
